id,countryId,name,hasTransfers,hasActivities,photos
284,146,Mérida,True,True,"{'header': [{'caption': 'Mérida', 'paths': {'original': 'https://cdn2.civitatis.com/mexico/merida/merida.jpg', 'thumbnail': 'https://cdn2.civitatis.com/mexico/merida/merida-m.jpg', 'top': 'https://cdn2.civitatis.com/mexico/merida/merida-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/mexico/merida/merida-top-m.jpg'}}]}"
285,73,Haro,False,True,"{'header': [{'caption': 'Haro', 'paths': {'original': 'https://cdn2.civitatis.com/espana/haro/haro.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/haro/haro-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/haro/haro-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/haro/haro-top-m.jpg'}}]}"
286,73,Meis,False,True,"{'header': [{'caption': 'Meis', 'paths': {'original': 'https://cdn2.civitatis.com/espana/meis/meis.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/meis/meis-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/meis/meis-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/meis/meis-top-m.jpg'}}]}"
287,40,Angkor,False,True,"{'header': [{'caption': 'Angkor', 'paths': {'original': 'https://cdn2.civitatis.com/camboya/angkor/angkor.jpg', 'thumbnail': 'https://cdn2.civitatis.com/camboya/angkor/angkor-m.jpg', 'top': 'https://cdn2.civitatis.com/camboya/angkor/angkor-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/camboya/angkor/angkor-top-m.jpg'}}]}"
288,180,Bath,False,True,"{'header': [{'caption': 'Bath', 'paths': {'original': 'https://cdn2.civitatis.com/reino-unido/bath/bath.jpg', 'thumbnail': 'https://cdn2.civitatis.com/reino-unido/bath/bath-m.jpg', 'top': 'https://cdn2.civitatis.com/reino-unido/bath/bath-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/reino-unido/bath/bath-top-m.jpg'}}]}"
289,180,Cardiff,False,True,"{'header': [{'caption': 'Cardiff', 'paths': {'original': 'https://cdn2.civitatis.com/reino-unido/cardiff/cardiff.jpg', 'thumbnail': 'https://cdn2.civitatis.com/reino-unido/cardiff/cardiff-m.jpg', 'top': 'https://cdn2.civitatis.com/reino-unido/cardiff/cardiff-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/reino-unido/cardiff/cardiff-top-m.jpg'}}]}"
290,180,Bristol,True,True,"{'header': [{'caption': 'Bristol', 'paths': {'original': 'https://cdn2.civitatis.com/reino-unido/bristol/bristol.jpg', 'thumbnail': 'https://cdn2.civitatis.com/reino-unido/bristol/bristol-m.jpg', 'top': 'https://cdn2.civitatis.com/reino-unido/bristol/bristol-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/reino-unido/bristol/bristol-top-m.jpg'}}]}"
291,73,Sancti Petri,False,True,"{'header': [{'caption': 'Sancti Petri', 'paths': {'original': 'https://cdn2.civitatis.com/espana/sancti-petri/sancti-petri.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/sancti-petri/sancti-petri-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/sancti-petri/sancti-petri-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/sancti-petri/sancti-petri-top-m.jpg'}}]}"
292,73,Jaén,False,True,"{'header': [{'caption': 'Jaén', 'paths': {'original': 'https://cdn2.civitatis.com/espana/jaen/jaen.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/jaen/jaen-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/jaen/jaen-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/jaen/jaen-top-m.jpg'}}]}"
293,207,Gothenburg,True,True,"{'header': [{'caption': 'Gothenburg', 'paths': {'original': 'https://cdn2.civitatis.com/suecia/gotemburgo/gotemburgo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/suecia/gotemburgo/gotemburgo-m.jpg', 'top': 'https://cdn2.civitatis.com/suecia/gotemburgo/gotemburgo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/suecia/gotemburgo/gotemburgo-top-m.jpg'}}]}"
294,105,Agra,True,True,"{'header': [{'caption': 'Agra', 'paths': {'original': 'https://cdn2.civitatis.com/india/agra/agra.jpg', 'thumbnail': 'https://cdn2.civitatis.com/india/agra/agra-m.jpg', 'top': 'https://cdn2.civitatis.com/india/agra/agra-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/india/agra/agra-top-m.jpg'}}]}"
295,156,Kathmandu,True,True,"{'header': [{'caption': 'Kathmandu', 'paths': {'original': 'https://cdn2.civitatis.com/nepal/katmandu/katmandu.jpg', 'thumbnail': 'https://cdn2.civitatis.com/nepal/katmandu/katmandu-m.jpg', 'top': 'https://cdn2.civitatis.com/nepal/katmandu/katmandu-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/nepal/katmandu/katmandu-top-m.jpg'}}]}"
296,166,Haarlem,False,True,"{'header': [{'caption': 'Haarlem', 'paths': {'original': 'https://cdn2.civitatis.com/paises-bajos/haarlem/haarlem.jpg', 'thumbnail': 'https://cdn2.civitatis.com/paises-bajos/haarlem/haarlem-m.jpg', 'top': 'https://cdn2.civitatis.com/paises-bajos/haarlem/haarlem-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/paises-bajos/haarlem/haarlem-top-m.jpg'}}]}"
297,42,Vancouver,True,True,"{'header': [{'caption': 'Vancouver', 'paths': {'original': 'https://cdn2.civitatis.com/canada/vancouver/vancouver.jpg', 'thumbnail': 'https://cdn2.civitatis.com/canada/vancouver/vancouver-m.jpg', 'top': 'https://cdn2.civitatis.com/canada/vancouver/vancouver-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/canada/vancouver/vancouver-top-m.jpg'}}]}"
298,33,Natal,True,True,"{'header': [{'caption': 'Natal', 'paths': {'original': 'https://cdn2.civitatis.com/brasil/natal/natal.jpg', 'thumbnail': 'https://cdn2.civitatis.com/brasil/natal/natal-m.jpg', 'top': 'https://cdn2.civitatis.com/brasil/natal/natal-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/brasil/natal/natal-top-m.jpg'}}]}"
299,73,Ávila,False,True,"{'header': [{'caption': 'Ávila', 'paths': {'original': 'https://cdn2.civitatis.com/espana/avila/avila.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/avila/avila-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/avila/avila-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/avila/avila-top-m.jpg'}}]}"
300,229,Colonia del Sacramento,False,True,"{'header': [{'caption': 'Colonia del Sacramento', 'paths': {'original': 'https://cdn2.civitatis.com/uruguay/colonia-del-sacramento/colonia-del-sacramento.jpg', 'thumbnail': 'https://cdn2.civitatis.com/uruguay/colonia-del-sacramento/colonia-del-sacramento-m.jpg', 'top': 'https://cdn2.civitatis.com/uruguay/colonia-del-sacramento/colonia-del-sacramento-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/uruguay/colonia-del-sacramento/colonia-del-sacramento-top-m.jpg'}}]}"
301,146,Huatulco,True,True,"{'header': [{'caption': 'Huatulco', 'paths': {'original': 'https://cdn2.civitatis.com/mexico/huatulco/huatulco.jpg', 'thumbnail': 'https://cdn2.civitatis.com/mexico/huatulco/huatulco-m.jpg', 'top': 'https://cdn2.civitatis.com/mexico/huatulco/huatulco-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/mexico/huatulco/huatulco-top-m.jpg'}}]}"
302,211,Krabi,True,True,"{'header': [{'caption': 'Krabi', 'paths': {'original': 'https://cdn2.civitatis.com/tailandia/krabi/krabi.jpg', 'thumbnail': 'https://cdn2.civitatis.com/tailandia/krabi/krabi-m.jpg', 'top': 'https://cdn2.civitatis.com/tailandia/krabi/krabi-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/tailandia/krabi/krabi-top-m.jpg'}}]}"
303,173,Trujillo,False,True,"{'header': [{'caption': 'Trujillo', 'paths': {'original': 'https://cdn2.civitatis.com/peru/trujillo/trujillo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/peru/trujillo/trujillo-m.jpg', 'top': 'https://cdn2.civitatis.com/peru/trujillo/trujillo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/peru/trujillo/trujillo-top-m.jpg'}}]}"
304,60,San José,False,True,"{'header': [{'caption': 'San José', 'paths': {'original': 'https://cdn2.civitatis.com/costa-rica/san-jose/san-jose.jpg', 'thumbnail': 'https://cdn2.civitatis.com/costa-rica/san-jose/san-jose-m.jpg', 'top': 'https://cdn2.civitatis.com/costa-rica/san-jose/san-jose-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/costa-rica/san-jose/san-jose-top-m.jpg'}}]}"
305,146,Oaxaca,True,True,"{'header': [{'caption': 'Oaxaca', 'paths': {'original': 'https://cdn2.civitatis.com/mexico/oaxaca/oaxaca.jpg', 'thumbnail': 'https://cdn2.civitatis.com/mexico/oaxaca/oaxaca-m.jpg', 'top': 'https://cdn2.civitatis.com/mexico/oaxaca/oaxaca-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/mexico/oaxaca/oaxaca-top-m.jpg'}}]}"
306,73,El Hierro,False,False,"{'header': [{'caption': 'El Hierro', 'paths': {'original': 'https://cdn2.civitatis.com/espana/el-hierro/el-hierro.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/el-hierro/el-hierro-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/el-hierro/el-hierro-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/el-hierro/el-hierro-top-m.jpg'}}]}"
307,146,Puerto Escondido,True,True,"{'header': [{'caption': 'Puerto Escondido', 'paths': {'original': 'https://cdn2.civitatis.com/mexico/puerto-escondido/puerto-escondido.jpg', 'thumbnail': 'https://cdn2.civitatis.com/mexico/puerto-escondido/puerto-escondido-m.jpg', 'top': 'https://cdn2.civitatis.com/mexico/puerto-escondido/puerto-escondido-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/mexico/puerto-escondido/puerto-escondido-top-m.jpg'}}]}"
308,73,Burgos,False,True,"{'header': [{'caption': 'Burgos', 'paths': {'original': 'https://cdn2.civitatis.com/espana/burgos/burgos.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/burgos/burgos-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/burgos/burgos-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/burgos/burgos-top-m.jpg'}}]}"
309,177,Vila Nova de Gaia,False,True,"{'header': [{'caption': 'Vila Nova de Gaia', 'paths': {'original': 'https://cdn2.civitatis.com/portugal/vila-nova-de-gaia/vila-nova-de-gaia.jpg', 'thumbnail': 'https://cdn2.civitatis.com/portugal/vila-nova-de-gaia/vila-nova-de-gaia-m.jpg', 'top': 'https://cdn2.civitatis.com/portugal/vila-nova-de-gaia/vila-nova-de-gaia-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/portugal/vila-nova-de-gaia/vila-nova-de-gaia-top-m.jpg'}}]}"
310,73,Vilaseca,False,True,"{'header': [{'caption': 'Vilaseca', 'paths': {'original': 'https://cdn2.civitatis.com/espana/vilaseca/vilaseca.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/vilaseca/vilaseca-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/vilaseca/vilaseca-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/vilaseca/vilaseca-top-m.jpg'}}]}"
311,60,Manuel Antonio,True,True,"{'header': [{'caption': 'Manuel Antonio', 'paths': {'original': 'https://cdn2.civitatis.com/costa-rica/manuel-antonio/manuel-antonio.jpg', 'thumbnail': 'https://cdn2.civitatis.com/costa-rica/manuel-antonio/manuel-antonio-m.jpg', 'top': 'https://cdn2.civitatis.com/costa-rica/manuel-antonio/manuel-antonio-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/costa-rica/manuel-antonio/manuel-antonio-top-m.jpg'}}]}"
312,73,El Rompido,True,True,"{'header': [{'caption': 'El Rompido', 'paths': {'original': 'https://cdn2.civitatis.com/espana/el-rompido/el-rompido.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/el-rompido/el-rompido-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/el-rompido/el-rompido-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/el-rompido/el-rompido-top-m.jpg'}}]}"
313,73,Orbaneja del Castillo,False,True,"{'header': [{'caption': 'Orbaneja del Castillo', 'paths': {'original': 'https://cdn2.civitatis.com/espana/orbaneja-del-castillo/orbaneja-del-castillo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/orbaneja-del-castillo/orbaneja-del-castillo-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/orbaneja-del-castillo/orbaneja-del-castillo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/orbaneja-del-castillo/orbaneja-del-castillo-top-m.jpg'}}]}"
314,73,Aranda de Duero,False,True,"{'header': [{'caption': 'Aranda de Duero', 'paths': {'original': 'https://cdn2.civitatis.com/espana/aranda-de-duero/aranda-de-duero.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/aranda-de-duero/aranda-de-duero-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/aranda-de-duero/aranda-de-duero-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/aranda-de-duero/aranda-de-duero-top-m.jpg'}}]}"
315,60,Arenal,True,True,"{'header': [{'caption': 'Arenal', 'paths': {'original': 'https://cdn2.civitatis.com/costa-rica/arenal/arenal.jpg', 'thumbnail': 'https://cdn2.civitatis.com/costa-rica/arenal/arenal-m.jpg', 'top': 'https://cdn2.civitatis.com/costa-rica/arenal/arenal-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/costa-rica/arenal/arenal-top-m.jpg'}}]}"
316,180,Glasgow,True,True,"{'header': [{'caption': 'Glasgow', 'paths': {'original': 'https://cdn2.civitatis.com/reino-unido/glasgow/glasgow.jpg', 'thumbnail': 'https://cdn2.civitatis.com/reino-unido/glasgow/glasgow-m.jpg', 'top': 'https://cdn2.civitatis.com/reino-unido/glasgow/glasgow-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/reino-unido/glasgow/glasgow-top-m.jpg'}}]}"
317,61,Split,True,True,"{'header': [{'caption': 'Split', 'paths': {'original': 'https://cdn2.civitatis.com/croacia/split/split.jpg', 'thumbnail': 'https://cdn2.civitatis.com/croacia/split/split-m.jpg', 'top': 'https://cdn2.civitatis.com/croacia/split/split-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/croacia/split/split-top-m.jpg'}}]}"
318,75,Fort Lauderdale,True,True,"{'header': [{'caption': 'Fort Lauderdale', 'paths': {'original': 'https://cdn2.civitatis.com/estados-unidos/fort-lauderdale/fort-lauderdale.jpg', 'thumbnail': 'https://cdn2.civitatis.com/estados-unidos/fort-lauderdale/fort-lauderdale-m.jpg', 'top': 'https://cdn2.civitatis.com/estados-unidos/fort-lauderdale/fort-lauderdale-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/estados-unidos/fort-lauderdale/fort-lauderdale-top-m.jpg'}}]}"
319,73,Torremolinos,True,True,"{'header': [{'caption': 'Torremolinos', 'paths': {'original': 'https://cdn2.civitatis.com/espana/torremolinos/torremolinos.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/torremolinos/torremolinos-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/torremolinos/torremolinos-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/torremolinos/torremolinos-top-m.jpg'}}]}"
320,75,New Orleans,False,True,"{'header': [{'caption': 'New Orleans', 'paths': {'original': 'https://cdn2.civitatis.com/estados-unidos/nueva-orleans/nueva-orleans.jpg', 'thumbnail': 'https://cdn2.civitatis.com/estados-unidos/nueva-orleans/nueva-orleans-m.jpg', 'top': 'https://cdn2.civitatis.com/estados-unidos/nueva-orleans/nueva-orleans-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/estados-unidos/nueva-orleans/nueva-orleans-top-m.jpg'}}]}"
321,73,Marbella,True,True,"{'header': [{'caption': 'Marbella', 'paths': {'original': 'https://cdn2.civitatis.com/espana/marbella/marbella.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/marbella/marbella-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/marbella/marbella-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/marbella/marbella-top-m.jpg'}}]}"
322,4,Bremen,True,True,"{'header': [{'caption': 'Bremen', 'paths': {'original': 'https://cdn2.civitatis.com/alemania/bremen/bremen.jpg', 'thumbnail': 'https://cdn2.civitatis.com/alemania/bremen/bremen-m.jpg', 'top': 'https://cdn2.civitatis.com/alemania/bremen/bremen-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/alemania/bremen/bremen-top-m.jpg'}}]}"
323,176,Wroclaw,True,True,"{'header': [{'caption': 'Wroclaw', 'paths': {'original': 'https://cdn2.civitatis.com/polonia/breslavia/breslavia.jpg', 'thumbnail': 'https://cdn2.civitatis.com/polonia/breslavia/breslavia-m.jpg', 'top': 'https://cdn2.civitatis.com/polonia/breslavia/breslavia-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/polonia/breslavia/breslavia-top-m.jpg'}}]}"
324,42,Toronto,False,True,"{'header': [{'caption': 'Toronto', 'paths': {'original': 'https://cdn2.civitatis.com/canada/toronto/toronto.jpg', 'thumbnail': 'https://cdn2.civitatis.com/canada/toronto/toronto-m.jpg', 'top': 'https://cdn2.civitatis.com/canada/toronto/toronto-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/canada/toronto/toronto-top-m.jpg'}}]}"
325,40,Phnom Penh,True,True,"{'header': [{'caption': 'Phnom Penh', 'paths': {'original': 'https://cdn2.civitatis.com/camboya/nom-pen/nom-pen.jpg', 'thumbnail': 'https://cdn2.civitatis.com/camboya/nom-pen/nom-pen-m.jpg', 'top': 'https://cdn2.civitatis.com/camboya/nom-pen/nom-pen-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/camboya/nom-pen/nom-pen-top-m.jpg'}}]}"
326,90,Chania,True,True,"{'header': [{'caption': 'Chania', 'paths': {'original': 'https://cdn2.civitatis.com/grecia/canea/canea.jpg', 'thumbnail': 'https://cdn2.civitatis.com/grecia/canea/canea-m.jpg', 'top': 'https://cdn2.civitatis.com/grecia/canea/canea-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/grecia/canea/canea-top-m.jpg'}}]}"
327,184,Sochi,True,True,"{'header': [{'caption': 'Sochi', 'paths': {'original': 'https://cdn2.civitatis.com/rusia/sochi/sochi.jpg', 'thumbnail': 'https://cdn2.civitatis.com/rusia/sochi/sochi-m.jpg', 'top': 'https://cdn2.civitatis.com/rusia/sochi/sochi-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/rusia/sochi/sochi-top-m.jpg'}}]}"
328,33,Sao Paulo,True,True,"{'header': [{'caption': 'Sao Paulo', 'paths': {'original': 'https://cdn2.civitatis.com/brasil/sao-paulo/sao-paulo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/brasil/sao-paulo/sao-paulo-m.jpg', 'top': 'https://cdn2.civitatis.com/brasil/sao-paulo/sao-paulo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/brasil/sao-paulo/sao-paulo-top-m.jpg'}}]}"
329,42,Victoria,False,True,"{'header': [{'caption': 'Victoria', 'paths': {'original': 'https://cdn2.civitatis.com/canada/victoria/victoria.jpg', 'thumbnail': 'https://cdn2.civitatis.com/canada/victoria/victoria-m.jpg', 'top': 'https://cdn2.civitatis.com/canada/victoria/victoria-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/canada/victoria/victoria-top-m.jpg'}}]}"
330,61,Zadar,False,True,"{'header': [{'caption': 'Zadar', 'paths': {'original': 'https://cdn2.civitatis.com/croacia/zadar/zadar.jpg', 'thumbnail': 'https://cdn2.civitatis.com/croacia/zadar/zadar-m.jpg', 'top': 'https://cdn2.civitatis.com/croacia/zadar/zadar-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/croacia/zadar/zadar-top-m.jpg'}}]}"
331,33,Fortaleza,True,True,"{'header': [{'caption': 'Fortaleza', 'paths': {'original': 'https://cdn2.civitatis.com/brasil/fortaleza/fortaleza.jpg', 'thumbnail': 'https://cdn2.civitatis.com/brasil/fortaleza/fortaleza-m.jpg', 'top': 'https://cdn2.civitatis.com/brasil/fortaleza/fortaleza-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/brasil/fortaleza/fortaleza-top-m.jpg'}}]}"
333,47,Chengdu,True,True,"{'header': [{'caption': 'Chengdu', 'paths': {'original': 'https://cdn2.civitatis.com/china/chengdu/chengdu.jpg', 'thumbnail': 'https://cdn2.civitatis.com/china/chengdu/chengdu-m.jpg', 'top': 'https://cdn2.civitatis.com/china/chengdu/chengdu-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/china/chengdu/chengdu-top-m.jpg'}}]}"
334,177,Sintra,True,True,"{'header': [{'caption': 'Sintra', 'paths': {'original': 'https://cdn2.civitatis.com/portugal/sintra/sintra.jpg', 'thumbnail': 'https://cdn2.civitatis.com/portugal/sintra/sintra-m.jpg', 'top': 'https://cdn2.civitatis.com/portugal/sintra/sintra-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/portugal/sintra/sintra-top-m.jpg'}}]}"
335,112,Cala Gonone,False,True,"{'header': [{'caption': 'Cala Gonone', 'paths': {'original': 'https://cdn2.civitatis.com/italia/cala-gonone/cala-gonone.jpg', 'thumbnail': 'https://cdn2.civitatis.com/italia/cala-gonone/cala-gonone-m.jpg', 'top': 'https://cdn2.civitatis.com/italia/cala-gonone/cala-gonone-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/italia/cala-gonone/cala-gonone-top-m.jpg'}}]}"
337,73,Benalmadena,True,True,"{'header': [{'caption': 'Benalmadena', 'paths': {'original': 'https://cdn2.civitatis.com/espana/benalmadena/benalmadena.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/benalmadena/benalmadena-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/benalmadena/benalmadena-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/benalmadena/benalmadena-top-m.jpg'}}]}"
338,47,Guilin,True,True,"{'header': [{'caption': 'Guilin', 'paths': {'original': 'https://cdn2.civitatis.com/china/guilin/guilin.jpg', 'thumbnail': 'https://cdn2.civitatis.com/china/guilin/guilin-m.jpg', 'top': 'https://cdn2.civitatis.com/china/guilin/guilin-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/china/guilin/guilin-top-m.jpg'}}]}"
339,73,Lleida,False,True,"{'header': [{'caption': 'Lleida', 'paths': {'original': 'https://cdn2.civitatis.com/espana/lerida/lerida.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/lerida/lerida-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/lerida/lerida-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/lerida/lerida-top-m.jpg'}}]}"
340,35,Sofia,True,True,"{'header': [{'caption': 'Sofia', 'paths': {'original': 'https://cdn2.civitatis.com/bulgaria/sofia/sofia.jpg', 'thumbnail': 'https://cdn2.civitatis.com/bulgaria/sofia/sofia-m.jpg', 'top': 'https://cdn2.civitatis.com/bulgaria/sofia/sofia-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/bulgaria/sofia/sofia-top-m.jpg'}}]}"
341,112,Verona,True,True,"{'header': [{'caption': 'Verona', 'paths': {'original': 'https://cdn2.civitatis.com/italia/verona/verona.jpg', 'thumbnail': 'https://cdn2.civitatis.com/italia/verona/verona-m.jpg', 'top': 'https://cdn2.civitatis.com/italia/verona/verona-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/italia/verona/verona-top-m.jpg'}}]}"
342,114,Osaka,True,True,"{'header': [{'caption': 'Osaka', 'paths': {'original': 'https://cdn2.civitatis.com/japon/osaka/osaka.jpg', 'thumbnail': 'https://cdn2.civitatis.com/japon/osaka/osaka-m.jpg', 'top': 'https://cdn2.civitatis.com/japon/osaka/osaka-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/japon/osaka/osaka-top-m.jpg'}}]}"
343,129,Luxembourg,True,True,"{'header': [{'caption': 'Luxembourg', 'paths': {'original': 'https://cdn2.civitatis.com/luxemburgo/luxemburgo/luxemburgo.jpg', 'thumbnail': 'https://cdn2.civitatis.com/luxemburgo/luxemburgo/luxemburgo-m.jpg', 'top': 'https://cdn2.civitatis.com/luxemburgo/luxemburgo/luxemburgo-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/luxemburgo/luxemburgo/luxemburgo-top-m.jpg'}}]}"
344,42,Montreal,True,True,"{'header': [{'caption': 'Montreal', 'paths': {'original': 'https://cdn2.civitatis.com/canada/montreal/montreal.jpg', 'thumbnail': 'https://cdn2.civitatis.com/canada/montreal/montreal-m.jpg', 'top': 'https://cdn2.civitatis.com/canada/montreal/montreal-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/canada/montreal/montreal-top-m.jpg'}}]}"
345,166,The Hague,False,True,"{'header': [{'caption': 'The Hague', 'paths': {'original': 'https://cdn2.civitatis.com/paises-bajos/la-haya/la-haya.jpg', 'thumbnail': 'https://cdn2.civitatis.com/paises-bajos/la-haya/la-haya-m.jpg', 'top': 'https://cdn2.civitatis.com/paises-bajos/la-haya/la-haya-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/paises-bajos/la-haya/la-haya-top-m.jpg'}}]}"
346,73,Torrevieja,True,True,"{'header': [{'caption': 'Torrevieja', 'paths': {'original': 'https://cdn2.civitatis.com/espana/torrevieja/torrevieja.jpg', 'thumbnail': 'https://cdn2.civitatis.com/espana/torrevieja/torrevieja-m.jpg', 'top': 'https://cdn2.civitatis.com/espana/torrevieja/torrevieja-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/espana/torrevieja/torrevieja-top-m.jpg'}}]}"
347,212,Taipei,True,True,"{'header': [{'caption': 'Taipei', 'paths': {'original': 'https://cdn2.civitatis.com/taiwan/taipei/taipei.jpg', 'thumbnail': 'https://cdn2.civitatis.com/taiwan/taipei/taipei-m.jpg', 'top': 'https://cdn2.civitatis.com/taiwan/taipei/taipei-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/taiwan/taipei/taipei-top-m.jpg'}}]}"
348,173,Iquitos,False,True,"{'header': [{'caption': 'Iquitos', 'paths': {'original': 'https://cdn2.civitatis.com/peru/iquitos/iquitos.jpg', 'thumbnail': 'https://cdn2.civitatis.com/peru/iquitos/iquitos-m.jpg', 'top': 'https://cdn2.civitatis.com/peru/iquitos/iquitos-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/peru/iquitos/iquitos-top-m.jpg'}}]}"
349,94,Flores,True,True,"{'header': [{'caption': 'Flores', 'paths': {'original': 'https://cdn2.civitatis.com/guatemala/flores/flores.jpg', 'thumbnail': 'https://cdn2.civitatis.com/guatemala/flores/flores-m.jpg', 'top': 'https://cdn2.civitatis.com/guatemala/flores/flores-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/guatemala/flores/flores-top-m.jpg'}}]}"
350,166,Rotterdam,True,True,"{'header': [{'caption': 'Rotterdam', 'paths': {'original': 'https://cdn2.civitatis.com/paises-bajos/roterdam/roterdam.jpg', 'thumbnail': 'https://cdn2.civitatis.com/paises-bajos/roterdam/roterdam-m.jpg', 'top': 'https://cdn2.civitatis.com/paises-bajos/roterdam/roterdam-top.jpg', 'top_responsive': 'https://cdn2.civitatis.com/paises-bajos/roterdam/roterdam-top-m.jpg'}}]}"
